"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"147995",1,1,4,1,543,10372,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,30,1,1,1,1,1,1,24,107,4,4,4,8,2,1,1,2,1,"normal"
"139188",1,1,38,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,2,1,1,2,2,25,6,1,2,110,62,1,3,1,1,1,40,3,"mscan"
"136292",1,1,4,1,382,2589,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,6,1,1,1,1,1,1,52,4,4,4,4,5,2,1,1,2,1,"normal"
"145401",1,1,4,1,34,9015,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,22,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"132974",1,1,4,1,320,2234,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,13,1,1,1,1,1,1,18,41,4,4,4,7,15,1,1,2,1,"normal"
"134615",1,1,4,1,350,9743,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,20,5,90,4,4,25,17,1,1,2,1,"normal"
"131163",1,1,10,1,223,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,89,1,11,3,1,1,1,13,31,"guess_passwd"
"137638",1,1,33,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,2,70,15,6,7,51,84,21,78,14,3,1,1,52,41,"mscan"
"134466",1,3,8,1,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,356,1,1,1,1,1,1,7,16,183,4,4,6,46,1,1,2,1,"saint"
"136323",1,1,4,1,281,638,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,182,4,4,4,41,13,1,1,2,1,"normal"
"146182",1,3,26,1,154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,191,301,1,1,1,1,1,1,1,158,67,4,4,6,5,1,1,2,1,"smurf"
"143652",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,316,4,1,1,2,2,3,3,1,2,19,17,6,3,1,1,1,3,3,"neptune"
"143023",1,1,55,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,93,8,1,1,2,2,4,3,1,2,14,7,3,3,1,1,1,3,3,"neptune"
"128709",43,1,54,1,26,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,161,34,4,4,11,15,1,1,2,1,"guess_passwd"
"133277",1,1,16,1,2470,27,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,144,220,84,8,7,9,1,1,2,1,"normal"
"127719",1,1,4,1,106,1856,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,13,4,4,25,1,1,1,2,1,"normal"
"141943",3320,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,138,67,11,3,1,100,71,13,2,"processtable"
"138329",1,1,4,1,134,2061,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,14,1,1,1,1,1,1,38,118,4,4,4,8,13,1,1,2,1,"normal"
"128072",1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160,11,1,1,2,2,3,4,1,2,10,9,5,3,1,1,1,36,3,"neptune"
"147761",1,1,10,1,223,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,43,4,10,3,1,8,3,4,14,"guess_passwd"
"148492",3424,1,10,1,3,362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,6,6,7,3,1,1,1,38,1,"processtable"
"136153",1200,1,23,1,331,766,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,2,30,6,17,3,1,29,1,82,1,"warezmaster"
"137836",1,1,4,1,7,9896,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,13,1,1,1,1,1,1,18,99,4,4,4,7,5,1,1,2,1,"normal"
"135290",1,1,16,1,3477,100,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,52,61,87,3,7,3,1,1,2,1,"normal"
"147632",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274,2,19,1,12,2,9,6,1,2,2,2,23,3,1,12,1,49,3,"satan"
"145011",1,1,1,1,1092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,1,1,1,1,1,15,32,1,2,57,9,1,11,1,1,1,4,1,"normal"
"146119",1,3,26,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,109,212,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"129692",1,1,40,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,254,26,2,2,1,1,2,22,1,2,25,17,54,3,1,2,2,2,1,"neptune"
"126593",1,1,4,1,17,2535,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"126876",1,1,4,1,94,4091,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,65,30,1,1,1,1,1,1,1,220,195,4,4,8,5,1,1,2,1,"normal"
"136314",1,2,3,1,2198,2720,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,45,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"normal"
"140128",1,1,4,1,200,3193,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,95,6,1,1,1,1,1,1,1,86,159,4,4,7,3,1,1,2,1,"normal"
"142661",4,1,16,1,1141,1253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,156,78,35,3,1,1,1,7,1,"mailbomb"
"141053",1,1,4,1,63,6800,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,208,4,4,4,7,5,1,1,2,1,"normal"
"141553",1,1,6,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,208,13,2,2,1,1,13,3,1,2,41,26,5,3,1,2,2,2,1,"neptune"
"148030",1,1,4,1,144,182,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,36,1,1,1,1,1,1,13,6,145,4,4,7,3,1,1,2,1,"normal"
"136088",1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,9,2,15,6,1,2,59,5,10,3,1,1,1,21,36,"httptunnel"
"126328",1,1,4,1,253,9351,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,13,1,1,1,1,1,1,18,40,4,4,4,24,17,1,1,2,1,"normal"
"146734",1,1,11,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,235,6,1,1,2,2,25,5,1,2,17,11,22,8,1,1,1,36,3,"neptune"
"136939",1,2,12,1,22,284,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,221,1,1,1,1,23,11,8,2,43,4,10,3,1,1,1,2,1,"normal"
"134755",1576,1,1,1,3343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,6,32,1,1,2,1,"warezmaster"
"126597",1,1,27,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,306,3,4,1,50,2,8,3,1,2,33,17,6,3,1,12,1,79,3,"neptune"
"133619",1,1,33,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,85,1,1,1,2,2,12,4,1,2,13,10,5,3,1,1,1,3,3,"neptune"
"136862",1,1,4,1,144,3116,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,3,1,1,1,1,1,1,20,120,4,4,4,7,5,1,1,2,1,"normal"
"146608",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,164,6,1,1,2,2,6,7,1,2,5,5,5,3,1,1,1,3,3,"neptune"
"135392",4,1,16,1,1141,1253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,2,68,39,49,3,1,1,1,33,1,"mailbomb"
"143740",1,1,3,5,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,249,2,10,23,6,1,2,2,2,1,"nmap"
"137701",1,2,12,1,22,1161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,338,199,1,1,1,1,59,33,8,2,43,4,10,3,1,1,1,2,1,"normal"
"126848",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,175,11,1,1,2,2,3,4,1,2,10,9,3,3,1,1,1,3,3,"neptune"
"145824",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,26,1,1,2,2,8,4,1,2,25,17,5,3,1,1,1,3,3,"neptune"
"139425",1,1,4,1,4,2415,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,65,30,1,1,1,1,1,1,1,129,119,4,4,7,1,1,1,2,1,"normal"
"146309",1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,315,2,38,1,45,2,9,6,1,2,2,2,87,3,1,21,1,57,3,"satan"
"140489",518,1,23,1,331,2119,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,74,1,74,13,4,1,1,1,2,1,"warezmaster"
"141393",1,2,3,1,30,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,43,4,10,7,1,1,1,2,1,"snmpguess"
"136619",1,1,4,1,142,151,1,1,1,5,1,2,4,1,1,1,1,1,1,1,1,1,4,11,1,1,1,1,1,1,21,2,43,4,10,3,1,1,1,1,31,"back"
"141693",1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,2,39,1,38,2,9,6,1,2,2,2,72,3,1,50,1,52,3,"satan"
"147225",1,1,4,1,117,5058,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16,10,1,1,1,1,1,1,1,4,86,4,4,5,13,1,1,2,1,"normal"
"143002",1,2,3,1,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,2,43,4,10,7,1,1,1,2,1,"normal"
"147195",1,2,12,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,23,1,1,1,1,1,1,27,104,17,4,4,6,1,1,1,2,1,"normal"
"130075",1,2,3,1,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,53,153,24,10,7,1,1,1,2,1,"snmpgetattack"
"129164",1,1,4,1,116,1618,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,22,1,1,1,1,1,1,33,5,4,4,4,25,5,1,1,2,1,"normal"
"144569",1,1,4,1,709,10223,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,126,4,4,4,8,13,1,1,2,1,"normal"
"130616",1,1,4,1,330,9561,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,4,1,1,1,1,1,1,16,103,4,4,4,36,5,1,1,2,1,"normal"
"136179",1,1,62,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,175,36,1,1,2,2,2,4,1,2,59,5,5,3,1,1,1,3,3,"neptune"
"135422",1,3,26,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,197,112,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"146511",1,1,54,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,2,2,1,1,1,1,7,26,56,54,6,8,3,2,12,2,21,"mscan"
"126615",1,3,8,1,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,351,1,1,1,1,1,1,7,7,93,4,4,6,11,1,1,2,1,"saint"
"132235",3160,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,147,71,11,3,1,39,71,13,2,"processtable"
"144570",15,1,54,1,642,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,167,126,77,1,7,5,1,1,48,1,"guess_passwd"
"139234",1,1,4,1,72,2255,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,44,48,1,1,1,1,1,1,1,118,4,4,4,8,13,1,1,2,1,"normal"
"143642",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,115,4,2,2,1,1,13,9,1,2,19,17,22,3,1,2,2,2,1,"neptune"
"139977",1,1,11,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,13,1,1,2,2,13,4,1,2,41,26,6,3,1,1,1,3,3,"neptune"
"146997",5,1,16,1,2567,320,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,34,246,4,4,20,3,1,1,2,1,"normal"
"128785",1,1,54,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,2,2,1,1,1,1,7,1,178,54,11,7,5,2,2,2,1,"mscan"
"134919",1,1,4,1,99,1681,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,44,48,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"138672",1,1,1,1,679,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,44,10,14,7,1,1,1,13,1,"normal"
"145752",1,1,4,1,137,7325,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,34,4,4,4,20,2,1,1,2,1,"normal"
"134314",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,3,22,1,21,2,8,4,1,2,33,17,5,3,1,30,1,66,3,"neptune"
"131512",1,3,26,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,87,45,1,1,1,1,1,1,1,229,122,91,11,92,1,1,1,13,1,"smurf"
"146199",1,1,4,1,29,2074,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,26,1,1,1,1,1,1,20,222,4,4,4,7,5,1,1,2,1,"normal"
"146113",518,1,23,1,725,2383,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,23,15,15,49,11,1,1,1,2,1,"warezmaster"
"140165",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,79,22,1,1,2,2,22,4,1,2,9,9,5,3,1,1,1,3,3,"neptune"
"140703",1,1,4,1,412,4177,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,17,47,4,4,4,7,9,1,1,2,1,"normal"
"129803",1,1,4,1,137,4884,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,94,11,1,1,1,1,1,1,1,60,4,4,4,7,2,1,1,2,1,"normal"
"126101",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,201,1,6,1,41,2,12,3,1,2,13,10,13,3,1,12,1,79,3,"neptune"
"144344",1,1,4,1,81,3226,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,97,15,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"128757",1576,1,1,1,3343,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,66,4,4,6,15,1,1,2,1,"warezmaster"
"126773",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,212,2,28,1,27,2,8,6,1,2,2,2,84,3,1,22,1,61,3,"saint"
"138121",1,1,4,1,320,188,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,23,1,1,1,1,1,1,6,2,4,4,4,7,1,1,1,2,1,"normal"
"144025",1,1,4,1,93,6811,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,65,30,1,1,1,1,1,1,1,138,46,4,4,7,3,1,1,2,1,"normal"
"126316",1,1,4,1,225,6814,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,30,1,1,1,1,1,1,24,112,4,4,4,7,9,1,1,2,1,"normal"
"142724",1,1,4,1,90,91,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,13,6,1,1,1,1,1,1,13,2,175,53,11,3,1,1,1,22,1,"normal"
"142733",1,1,14,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,229,7,1,1,2,2,13,4,1,2,6,6,6,3,1,1,1,3,3,"neptune"
"132087",1,1,41,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,214,17,1,1,2,2,7,3,1,2,57,9,13,3,1,1,1,3,3,"neptune"
"147791",1,2,12,1,30,594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,1,1,1,1,1,1,17,2,74,31,10,3,1,1,1,30,1,"normal"
"140030",1,1,10,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,180,26,1,1,2,2,10,22,1,2,235,88,16,7,1,1,1,36,3,"neptune"
"134311",1,1,10,1,651,681,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,8,3,4,14,"guess_passwd"
"141872",1,1,4,1,8,1680,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,82,79,4,4,8,13,1,1,2,1,"normal"
"140280",1,1,10,9,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,2,2,1,1,1,1,1,2,86,57,1,3,1,25,47,73,12,"processtable"
"141928",1,1,4,1,72,1076,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"128736",1,1,4,1,28,9469,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,85,4,4,4,36,2,1,1,2,1,"normal"
"143967",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,224,79,97,74,97,92,1,1,1,2,4,4,4,3,1,9,6,95,49,"apache2"
"131993",1,3,26,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,293,243,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"134972",1,1,4,1,64,42,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,7,4,4,4,6,3,1,1,2,1,"normal"
"130072",1,1,4,1,7,9358,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,6,4,4,4,7,5,1,1,2,1,"normal"
"139396",1,1,39,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,146,11,2,2,1,1,6,4,1,2,10,9,3,3,1,2,2,2,1,"neptune"
"131374",15,1,54,1,26,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,164,256,44,10,3,1,1,1,30,1,"guess_passwd"
"141875",1,1,54,1,75,7370,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,13,10,10,3,1,1,1,2,1,"guess_passwd"
"130381",1,1,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182,12,1,1,2,2,13,3,1,2,44,10,6,3,1,87,1,5,3,"neptune"
"141619",1,3,8,1,562,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,223,1,1,1,1,1,1,7,16,77,4,4,6,22,1,1,2,1,"saint"
"134568",1,1,38,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,3,1,1,2,2,25,6,7,160,70,40,11,3,2,1,1,57,3,"mscan"
"145661",1,1,4,1,85,5616,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,36,1,1,1,1,1,1,13,2,138,67,45,3,1,8,3,82,2,"normal"
"142181",1,1,1,1,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,40,144,4,4,6,18,1,28,2,1,"warezmaster"
"141328",1,1,10,6,3,362,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,4,1,1,2,39,1,1,39,2,113,16,1,3,1,1,1,55,42,"mscan"
"147562",1,3,26,1,1262,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,379,466,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"138386",1,1,4,1,232,1321,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,209,33,1,1,1,1,1,1,1,51,4,4,4,14,23,1,1,2,1,"normal"
"142547",3335,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,219,95,11,3,1,47,15,13,2,"processtable"
"134571",1,1,10,1,218,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,43,4,10,3,1,8,3,4,14,"guess_passwd"
"136663",48,1,54,1,26,472,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,18,12,10,3,1,1,1,2,1,"guess_passwd"
"137636",1,1,4,1,80,3479,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16,16,1,1,1,1,1,1,2,2,4,4,4,3,1,1,1,2,1,"normal"
"144693",1,2,12,1,36,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103,185,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"129015",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,81,2,2,2,1,1,12,9,1,2,2,2,22,3,1,2,2,2,1,"neptune"
"128297",1,1,4,1,448,2691,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,65,4,4,4,3,9,1,1,2,1,"normal"
"146989",3002,1,4,4,3344,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16,10,1,1,2,2,1,1,1,2,161,58,10,3,1,12,4,32,60,"apache2"
"138729",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,198,3,2,2,1,1,13,7,1,2,33,17,13,3,1,2,2,2,1,"neptune"
"126483",1,2,3,1,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,135,194,24,10,3,1,1,1,2,1,"snmpgetattack"
"143979",1,3,26,1,65,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,240,205,1,1,1,1,1,1,1,2,4,4,4,6,1,1,1,2,1,"smurf"
"129729",1,1,10,1,872,681,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,43,4,10,3,1,1,1,4,14,"guess_passwd"
"127187",4,1,16,1,1141,1253,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,46,68,8,3,1,1,1,39,1,"mailbomb"
"146934",1,2,3,1,381,4814,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,274,134,1,1,1,1,1,1,1,2,4,4,4,21,1,1,1,2,1,"normal"
"130825",1,1,4,1,67,288,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,18,23,1,1,1,1,1,1,6,2,4,4,4,3,1,1,1,2,1,"normal"
"145497",1,1,4,1,261,1269,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,113,1,1,1,1,1,1,34,2,4,4,4,3,1,1,1,2,1,"normal"
"143398",1,1,4,1,10,6145,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,125,1,1,1,1,1,1,30,222,169,4,4,7,3,1,1,2,1,"normal"
"138151",1,1,4,1,231,3254,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,40,4,4,4,24,23,1,1,2,1,"normal"
"131960",3166,1,10,1,3437,9618,1,1,1,1,3,2,38,1,1,15,4,1,2,1,1,1,17,2,1,1,1,1,1,1,1,2,98,74,11,3,1,78,51,4,2,"buffer_overflow"
"148342",1,1,4,1,73,569,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,59,4,4,4,3,9,1,1,2,1,"normal"
"146462",1,1,10,1,211,3709,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,43,4,10,3,1,8,3,4,14,"guess_passwd"
"126474",1,3,20,1,145,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,43,115,61,6,45,1,8,1,2,1,"normal"
"138471",1,2,3,1,2198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,26,1,1,1,1,1,1,1,2,43,4,10,7,1,1,1,2,1,"snmpguess"
"145130",1,1,10,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,4,1,3,2,21,26,6,7,2,135,66,1,3,1,1,1,54,13,"mscan"
"137668",1,2,3,1,21,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,2,4,4,4,7,1,1,1,2,1,"normal"
"131268",3143,1,10,1,3,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,177,74,11,3,1,95,21,13,2,"processtable"
"145918",1,1,18,6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,41,10,1,1,2,2,17,4,1,2,40,26,6,3,1,1,1,3,3,"neptune"
"145022",1,1,4,1,90,588,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,2,60,24,10,3,1,1,1,2,1,"normal"
"133363",1,3,26,1,91,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,20,5,57,4,4,6,24,1,1,2,1,"normal"
"135396",1200,1,23,1,354,766,1,1,1,5,1,2,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,2,9,9,37,3,1,1,1,50,1,"warezmaster"
"131709",1,1,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,288,8,2,2,1,1,11,7,1,2,14,7,22,3,1,2,2,2,1,"neptune"
