"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"83117",1,1,4,1,198,3605,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,94,11,1,1,1,1,1,1,1,2,4,4,4,7,1,1,1,2,1,"normal"
"59008",1,1,4,1,50,420,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,41,236,4,4,7,1,1,1,2,1,"normal"
"3399",1,1,4,1,266,324,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,112,50,1,1,1,1,1,1,1,94,4,4,4,8,3,1,1,2,1,"normal"
"96378",1,1,1,1,519,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,33,53,58,81,1,1,1,2,1,"normal"
"8922",1,1,4,1,80,127,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,339,81,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,4,14,"normal"
"15918",1,1,4,1,93,2711,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,11,1,1,1,1,1,1,21,34,4,4,4,20,3,1,1,2,1,"normal"
"120768",1,1,1,1,122,1,1,1,1,1,1,2,1,1,1,7,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,49,2,8,32,28,1,1,1,2,1,"normal"
"4960",1,1,4,1,28,180,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,18,1,1,15,26,115,71,6,8,1,1,1,2,1,"normal"
"64691",1,1,4,1,139,718,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,28,79,1,1,1,1,1,1,26,107,4,4,4,8,9,1,1,2,1,"normal"
"88308",1,1,4,1,216,561,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,17,2,203,44,11,3,1,1,1,2,1,"normal"
"41128",1,1,4,1,483,2074,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,94,11,13,18,1,1,1,1,1,2,4,4,4,3,1,8,3,2,1,"normal"
"84785",1,1,4,1,93,832,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,110,38,1,1,1,1,1,1,31,2,4,4,4,3,1,1,1,2,1,"normal"
"57005",1527,2,2,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,13,10,96,66,1,1,1,2,1,"normal"
"94581",1,1,4,1,35,798,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,3,1,1,1,1,1,1,1,60,4,4,4,7,2,1,1,2,1,"normal"
"111611",2675,1,10,1,656,8792,1,1,2,1,2,2,77,2,3,72,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,7,22,4,4,6,64,1,1,2,1,"normal"
"51888",1,1,4,1,119,5959,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,13,1,1,1,1,1,1,3,114,4,4,4,7,3,8,3,13,2,"normal"
"31514",1,1,4,1,270,3098,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,14,1,1,1,1,1,1,5,157,4,4,4,8,3,1,1,2,1,"normal"
"2486",1,1,16,1,462,311,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,22,6,10,3,1,1,1,4,1,"normal"
"101853",1,1,4,1,2,8417,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,37,4,4,4,23,2,1,1,2,1,"normal"
"112117",1,1,4,1,117,712,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,92,4,4,4,8,9,1,1,2,1,"normal"
"88181",1,1,4,1,221,2011,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,5,58,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"58333",1,2,12,1,20,673,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,140,337,1,1,1,1,1,1,1,2,4,4,4,7,1,1,1,2,1,"normal"
"103350",1,1,4,1,127,783,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,14,1,1,1,1,1,1,5,2,4,4,4,3,1,1,1,2,1,"normal"
"122325",1,2,12,1,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,149,276,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"21551",1,3,26,1,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,247,256,4,4,6,1,1,1,2,1,"normal"
"28861",1,1,4,1,321,1117,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,30,1,1,1,1,1,1,24,113,4,4,4,14,12,1,3,2,1,"normal"
"97154",1,1,4,1,68,8217,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,8,4,4,4,8,5,1,1,2,1,"normal"
"5096",1,1,4,1,320,1318,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,117,36,1,1,1,1,1,1,1,127,4,4,4,7,3,1,1,2,1,"normal"
"61381",1,1,4,1,132,190,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,117,36,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"11778",1,1,4,1,281,77,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,180,9,1,1,1,1,1,1,1,210,4,4,4,8,5,1,1,2,1,"normal"
"87379",1,1,1,1,711,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,3,1,1,1,1,1,1,1,38,248,92,22,88,5,1,1,2,1,"normal"
"19226",1,1,4,1,500,3316,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,14,1,1,1,1,1,1,1,100,4,4,4,8,2,1,1,2,1,"normal"
"112665",4,1,16,1,2469,38,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,12,1,1,1,1,1,1,7,21,128,33,3,7,9,1,1,2,1,"normal"
"7909",1,1,16,1,880,879,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,111,92,10,3,1,84,44,2,1,"normal"
"10170",1,1,1,1,787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,214,139,75,1,77,1,1,1,2,1,"normal"
"5428",1,1,4,1,48,743,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,33,23,1,1,1,1,1,1,1,49,4,4,4,28,2,1,1,2,1,"normal"
"37797",1,1,4,1,118,2925,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,20,13,4,4,4,9,17,1,1,2,1,"normal"
"125451",1,1,1,1,110,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,171,51,1,101,1,1,3,2,1,"normal"
"5266",90,1,4,1,270,71,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,33,17,1,1,1,1,1,1,9,25,4,4,4,8,13,1,1,2,1,"normal"
"94151",1,1,11,1,289,544,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,15,6,1,122,25,17,6,3,1,12,1,2,1,"normal"
"56523",1,2,3,1,21,132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32,2,1,1,1,1,25,8,1,256,188,31,10,3,1,1,1,2,1,"normal"
"21988",1,1,4,1,74,1280,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,22,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"67648",1,1,16,1,749,548,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,2,73,48,8,3,1,20,1,4,1,"normal"
"11978",1,1,4,1,189,1529,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,16,10,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"125679",1,1,4,1,58,212,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,3,1,1,1,1,1,1,15,2,4,4,4,3,1,1,1,2,1,"normal"
"76315",1,1,4,1,271,694,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,172,46,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"93293",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,2,2,1,1,1,12,4,4,4,8,40,1,1,38,8,"normal"
"5690",46,1,23,1,638,1437,1,1,1,16,1,2,1,1,1,1,1,1,1,1,1,2,17,2,1,1,1,1,1,1,1,2,115,62,11,3,1,1,1,2,1,"normal"
"64399",1,1,16,1,522,1013,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,54,182,32,11,7,9,8,1,2,1,"normal"
"77600",1,1,4,1,197,2360,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,8,1,1,1,1,1,1,34,38,4,4,4,14,5,1,1,2,1,"normal"
"81092",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,40,44,4,4,24,1,1,1,3,3,"normal"
"60414",4,1,16,1,1534,320,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,143,153,47,11,7,9,1,1,2,1,"normal"
"116548",1,1,4,1,204,1039,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,34,4,4,4,20,23,1,1,2,1,"normal"
"98304",1,2,12,1,22,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,322,138,1,1,1,1,23,13,8,2,43,4,10,7,1,1,1,2,1,"normal"
"9294",1,1,4,1,96,1094,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,195,4,4,4,7,9,1,3,2,1,"normal"
"114569",1,1,4,1,134,2535,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,261,231,1,1,1,1,1,1,2,2,4,4,4,3,1,8,3,2,1,"normal"
"81683",1,1,4,1,261,972,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,177,4,4,4,7,9,8,1,2,1,"normal"
"25939",1,1,4,1,168,1007,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,15,1,1,1,1,1,1,34,2,4,4,4,3,1,1,1,2,1,"normal"
"89898",2243,1,54,1,234,266,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,15,6,1,44,19,17,8,7,45,1,1,2,1,"normal"
"89610",1,1,4,1,81,4366,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,24,18,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"64074",1,1,16,1,1463,89,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,107,109,83,31,8,9,1,1,2,1,"normal"
"121239",1,1,4,1,80,1452,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,14,1,1,1,1,1,1,1,37,4,4,4,23,23,1,1,2,1,"normal"
"43069",1,1,4,1,146,694,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"59687",1,1,4,1,985,6407,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,68,3,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"90335",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,2,2,1,1,1,4,4,4,4,5,32,1,1,3,69,"normal"
"18859",1,1,4,1,69,3049,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,17,14,14,1,1,1,1,1,114,4,4,4,7,9,1,1,2,1,"normal"
"36791",1,1,10,7,2031,2822,1,1,1,1,1,2,1,1,1,1,5,1,1,1,1,1,17,2,2,2,1,1,1,1,1,197,30,13,13,7,1,8,14,2,1,"normal"
"63052",1,1,4,1,15,2465,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,4,4,25,5,1,1,2,1,"normal"
"26941",1,1,4,1,19,458,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,23,1,1,1,1,1,1,6,2,4,4,4,3,1,1,1,2,1,"normal"
"111050",1,2,12,1,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,23,1,1,1,1,1,1,27,2,48,12,10,9,1,1,1,2,1,"normal"
"29140",1,1,4,1,195,2096,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,110,8,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"74788",1,1,1,1,174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,13,1,1,1,1,1,1,1,155,9,87,22,101,1,1,1,2,1,"normal"
"59093",1,2,3,1,21,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,155,75,4,4,28,1,1,1,2,1,"normal"
"108267",30,2,12,1,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,1,1,1,41,45,16,11,142,68,11,7,1,1,1,2,1,"normal"
"78485",1,2,12,1,30,37,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,133,237,1,1,1,1,1,1,1,2,4,4,4,7,1,1,1,2,1,"normal"
"5289",1,1,1,1,563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,16,10,1,1,1,1,1,1,1,68,12,29,5,22,1,1,1,2,1,"normal"
"21913",4,2,12,1,948,3383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,129,237,30,11,43,1,1,1,2,1,"normal"
"63283",1,2,12,1,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,33,38,1,1,1,1,1,1,33,2,4,4,4,7,1,1,1,2,1,"normal"
"77643",1,1,1,1,582,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,13,12,1,1,1,1,1,1,1,226,16,55,8,55,2,1,1,2,1,"normal"
"7988",1,1,4,1,137,118,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,44,48,1,1,1,1,1,1,1,180,4,4,4,7,3,1,1,2,1,"normal"
"97857",1,2,12,1,30,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,186,198,1,1,1,1,1,1,1,2,239,91,10,3,1,1,1,2,1,"normal"
"33042",113,1,16,1,1912,58,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,124,55,39,6,7,5,1,49,2,1,"normal"
"55298",1,1,4,1,109,1109,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,30,1,1,1,1,1,1,24,16,125,4,4,15,13,1,1,2,1,"normal"
"113206",43,1,16,1,2932,171,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,12,1,1,1,1,1,1,7,60,47,91,6,7,9,1,1,2,1,"normal"
"81911",2071,1,10,1,2837,7537,1,1,1,1,1,2,1,1,1,1,13,1,1,1,1,1,17,2,1,1,1,1,1,1,1,7,2,4,4,6,1,1,1,2,1,"normal"
"358",1,1,4,1,138,147,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,10,1,1,1,1,1,1,31,100,4,4,4,8,5,1,1,2,1,"normal"
"71120",1,1,4,1,16,904,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,14,1,1,1,1,1,1,1,37,4,4,4,23,13,1,1,2,1,"normal"
"56932",1,1,4,1,419,2050,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,18,22,1,1,1,1,1,1,33,136,4,4,4,7,5,8,1,2,1,"normal"
"1373",1,2,12,1,22,360,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,246,113,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"106355",1,1,16,1,445,89,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,17,2,1,1,1,1,1,1,1,156,232,97,1,7,1,8,3,2,1,"normal"
"62175",1,2,12,1,22,184,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,199,402,1,1,1,1,1,13,8,232,180,34,10,3,1,1,1,2,1,"normal"
"42715",1,1,4,1,56,1079,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,23,17,1,1,1,1,1,1,1,75,245,4,4,4,3,1,1,2,1,"normal"
"83418",24,1,16,1,1315,38,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,110,158,43,11,7,5,1,1,2,1,"normal"
"6138",1,1,4,1,16,797,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,17,1,1,1,1,1,1,9,2,4,4,4,3,1,1,1,2,1,"normal"
"50409",1,1,21,1,60,1975,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,52,44,10,3,7,30,1,1,2,1,"normal"
"115770",4,1,16,1,417,2393,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,118,207,18,8,8,9,1,1,2,1,"normal"
"20671",1,1,4,1,115,3488,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,69,4,4,4,31,23,1,1,2,1,"normal"
"4187",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,48,4,4,4,8,16,1,1,3,3,"normal"
"69800",1,1,4,1,58,1326,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"63298",1,2,12,1,36,2805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,241,254,44,10,94,9,1,1,60,1,"normal"
"9872",1,1,4,1,93,2115,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,26,1,1,1,1,1,1,20,71,4,4,4,4,9,1,1,2,1,"normal"
"15621",1,1,4,1,117,934,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,18,7,1,1,1,1,1,1,1,80,4,4,4,7,5,1,1,2,1,"normal"
"73079",4,1,16,1,1366,27,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,50,198,31,6,4,9,1,1,2,1,"normal"
"118996",1,1,4,1,138,1119,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,97,16,1,1,1,1,1,1,2,32,4,4,4,7,9,1,1,2,1,"normal"
"2209",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,2,2,1,1,1,5,46,4,4,25,21,1,1,3,9,"normal"
"20649",391,1,64,1,1498,3485,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,72,34,43,22,4,1,3,11,39,31,"normal"
"27897",4,1,16,1,676,100,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,189,187,84,1,3,5,1,1,2,1,"normal"
"8261",15,1,11,1,374,312,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,218,5,22,11,7,21,1,1,2,31,"normal"
"86152",1,1,4,1,132,1409,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,94,11,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"71843",1,1,4,1,155,7013,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,12,1,1,1,1,1,1,17,38,4,4,4,14,2,1,1,2,1,"normal"
"73836",1,1,4,1,281,773,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,40,5,1,1,1,3,1,1,34,118,4,4,4,8,17,1,1,2,1,"normal"
"95667",1,1,4,1,108,743,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,11,1,1,1,1,1,1,21,2,4,4,4,3,1,1,1,2,1,"normal"
"42991",1,2,12,1,20,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,281,143,1,1,1,1,1,1,8,2,26,18,10,3,1,1,1,2,1,"normal"
"60087",1,1,4,1,270,6427,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,38,14,1,1,1,1,1,1,1,37,4,4,4,23,3,1,1,2,1,"normal"
"57567",1,1,16,1,2358,1013,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,220,168,27,3,8,9,1,1,2,1,"normal"
"37209",1,1,1,1,37,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,134,162,79,1,69,5,1,1,2,1,"normal"
"27091",1,1,4,1,557,4104,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"115820",1,1,4,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,10,1,1,1,1,1,5,4,4,4,6,5,23,3,2,17,"normal"
"42459",1,1,4,1,412,1722,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,152,4,4,4,8,5,12,1,2,1,"normal"
"21843",1,2,12,1,36,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,12,1,1,1,1,1,1,17,4,222,4,4,6,9,1,1,2,1,"normal"
"73824",1,1,4,1,216,1657,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,112,113,1,1,1,1,1,1,10,178,4,4,4,4,5,1,1,2,1,"normal"
"9087",316,1,56,4,947,2013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,2,1,1,2,2,1,1,1,220,59,36,8,8,1,12,10,89,58,"normal"
"62576",1,2,12,1,22,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,154,57,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"13051",1,1,4,1,137,936,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,7,4,4,4,6,2,1,1,2,1,"normal"
"15675",1,1,4,1,44,279,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,14,1,1,1,1,1,1,38,8,4,4,4,8,5,1,1,2,1,"normal"
"82630",48,1,16,1,740,417,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,239,216,92,11,3,5,1,1,2,1,"normal"
"18175",1,1,4,1,225,41,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,108,4,4,4,7,9,1,3,2,1,"normal"
"89373",1,1,16,1,1392,2218,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,94,36,11,3,1,93,1,2,1,"normal"
"42299",1,1,4,1,271,5341,1,1,1,6,1,2,1,1,1,1,1,1,1,1,1,1,17,1,1,1,1,1,1,1,7,115,4,4,4,8,5,1,4,75,17,"normal"
"118867",1,1,16,1,2191,88,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,67,192,72,3,3,9,8,3,2,1,"normal"
"25920",1,1,16,1,1695,100,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,2,204,83,1,3,1,8,3,2,1,"normal"
"41047",1,1,4,1,483,5254,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,15,1,1,1,1,1,1,18,49,4,4,4,28,9,1,1,2,1,"normal"
"2886",1,1,4,1,346,845,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,22,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"79827",1,1,4,1,203,7442,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,92,21,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"4562",172,2,3,1,21,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,157,39,4,4,14,1,1,1,2,1,"normal"
"50558",1,1,4,1,755,2597,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,92,4,4,4,8,5,1,1,2,1,"normal"
"70321",1,1,16,1,1973,552,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,17,2,1,1,1,1,1,1,1,89,24,28,11,3,13,1,1,68,1,"normal"
"40675",1,1,4,1,219,4268,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,32,36,1,1,1,1,1,1,21,2,4,4,4,3,1,1,1,2,1,"normal"
"102979",1,1,1,1,447,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,105,15,7,3,31,32,8,1,4,1,"normal"
"30211",1,1,4,1,51,1918,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,32,1,1,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"32712",1,1,4,1,144,790,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,69,10,1,1,1,1,1,1,31,2,4,4,4,3,1,1,1,2,1,"normal"
"26213",1,2,12,1,61,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,23,53,1,1,1,1,1,1,5,2,4,4,4,3,1,1,1,2,1,"normal"
"24163",1,1,4,1,207,3838,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,103,98,4,4,36,31,1,1,2,1,"normal"
"123088",1,2,12,1,30,72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,82,327,1,1,1,1,1,1,1,2,99,12,10,3,1,1,1,2,1,"normal"
"118731",1,1,4,1,27,969,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,117,36,1,1,1,1,1,1,1,98,4,4,4,8,5,1,1,2,1,"normal"
"34814",1,1,4,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,17,1,1,1,2,2,1,1,7,50,4,4,4,4,31,1,1,3,3,"normal"
"11315",1,1,4,1,3,261,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,95,6,9,27,1,1,1,1,1,2,4,4,4,3,1,1,1,2,1,"normal"
"74042",1,1,4,1,15,1015,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,3,1,1,1,1,1,1,15,2,4,4,4,3,1,1,1,2,1,"normal"
"81897",1,1,4,1,34,50,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,146,1,1,1,1,1,1,9,2,4,4,4,3,1,1,1,2,1,"normal"
